"Pitch_angle","Pitch_angle_std","Hub_temperature","Hub_temperature_std","Generator_converter_speed","Generator_converter_speed_std","Generator_speed","Generator_speed_std","Generator_bearing_1_temperature","Generator_bearing_1_temperature_std","Generator_bearing_2_temperature","Generator_bearing_2_temperature_std","Generator_stator_temperature","Generator_stator_temperature_std","Gearbox_bearing_1_temperature","Gearbox_bearing_1_temperature_std","Gearbox_bearing_2_temperature","Gearbox_bearing_2_temperature_std","Gearbox_inlet_temperature","Gearbox_inlet_temperature_std","Gearbox_oil_sump_temperature","Gearbox_oil_sump_temperature_std","Nacelle_angle","Nacelle_temperature_std","Absolute_wind_direction","Outdoor_temperature_std","Grid_frequency","Grid_frequency_std","Rotor_speed","Rotor_speed_std","Rotor_bearing_temperature","Rotor_bearing_temperature_std","Nacelle_angle_c","AbsWindSin","AbsWindCos","Y"
44.990002,0,29,0,96.239998,32.09,95.269997,32.150002,38.470001,0.1,37,0.039999999,44.970001,0.090000004,44.009998,0.19,45.049999,0.029999999,45.549999,0.20999999,46.919998,0.050000001,262.29001,0.12,259.72,0.17,49.970001,0.0099999998,0.89999998,0.30000001,31,0,262.29001,-0.983947391737843,-0.178458763562609,-2.65
-1,0,20,0,1270.4,70.279999,1271.48,70.410004,40.720001,0.82999998,38.189999,0.38999999,58.509998,1.04,62.330002,0.34999999,66.300003,0.33000001,55.869999,0.2,57.59,0.19,28.51,1.16,43.720001,0.11,50.029999,0.0099999998,12.08,0.67000002,34.349998,0.059999999,28.51,0.691134744736315,0.722725926349864,256.807
-1.01,0,13,0,1516.9301,26.59,1518.54,26.66,46.099998,0.30000001,37.889999,0.17,62.490002,0.55000001,66.209999,0.17,69.970001,0.23,57.27,0.11,59.330002,0.11,228.27,0.07,220.27,0.050000001,49.970001,0.0099999998,14.44,0.25999999,29.299999,0.050000001,228.27,-0.646390358664547,-0.763006883471911,477.335011
89.980003,0,8.1499996,0,6.04,2.95,2.5999999,3.21,11.91,0.029999999,5.9000001,0.039999999,14.06,0.079999998,15.53,0.13,17.48,0.029999999,22.389999,0.20999999,23.66,0.55000001,82.290001,0.1,76.209999,0.029999999,49.950001,0.0099999998,0,0,8.8999996,0.0099999998,82.290001,0.971175892900077,0.238363975989952,-7.347
-1.01,0,9,0.0099999998,927.12,5.75,927.07001,5.75,37.07,0.27000001,31.110001,0.2,52.599998,0.33000001,49.830002,0.36000001,52.490002,0.63,49.580002,0.11,51.23,0.059999999,279.85999,0.14,283.12,0.090000004,49.970001,0.0099999998,8.8000002,0.059999999,23.450001,0.029999999,279.85999,-0.973896791711275,0.22699127537085,26.94
-0.88999999,0.41999999,22.49,0.43000001,1783.6,24.93,1785.59,24.98,35.82,1.01,35.509998,0.62,61.290001,0.89999998,67.93,1.5700001,70.970001,0.68000001,54.779999,1.26,55.959999,0.93000001,211.81,1.4,207.5,0.039999999,50,0.0099999998,17,0.23999999,39.029999,0.11,211.81,-0.461748613235034,-0.887010833178222,1222.13389
-1,0,17.75,0.34,1770.4,62.790001,1772.8199,62.91,44.200001,0.54000002,40.75,0.2,63.709999,0.79000002,67.160004,0.97000003,72.230003,0.43000001,51.200001,3.0699999,58.380001,0.44999999,170.10001,0.46000001,175.03,0.079999998,49.990002,0.0099999998,16.879999,0.60000002,32.060001,0.11,170.10001,0.0866341245001928,-0.996240196173636,956.813989
92.089996,0,13,0,3.52,23.370001,0.039999999,24.049999,30.719999,0.039999999,25.6,0.079999998,39.41,0.079999998,36.639999,0.30000001,38.09,0.15000001,36.029999,1.04,39.779999,0.34,100.18,0.23,110.51,0.1,49.990002,0.0099999998,0,0.25,20.389999,0.17,100.18,0.936611052263697,-0.350370856061817,-2.54000011
44.990002,0,22,0,46.330002,6.0999999,45.119999,6.1300001,44.09,0.1,42.700001,0.090000004,59.860001,0.13,45.59,0.14,49.889999,0.13,45.580002,0.40000001,51.93,0.23999999,346.81,0,22.049999,0.02,50.029999,0.0099999998,0.43000001,0.059999999,30.26,0.090000004,346.81,0.375415555048584,0.926856602192358,-1.34099989
-1,0,22.040001,0.15000001,1094.51,65.769997,1095.42,65.879997,41.959999,1,38.369999,0.67000002,62.139999,1.05,56.220001,0.13,59.009998,0.14,49.369999,0.16,50.639999,0.079999998,135.2,0.75999999,97.809998,0.079999998,50,0.0099999998,10.4,0.63,29.790001,0.079999998,135.2,0.990724143289162,-0.135888453902296,144.089989
-1,0,27.76,0.34999999,1488.77,198.47,1490.01,198.81,42.830002,0.36000001,41.68,0.1,59.450001,0.57999998,60.759998,1.14,66.410004,1.12,49.369999,0.63999999,55.490002,0.27000001,224.78,0.54000002,229.46001,0.11,50.009998,0.0099999998,14.17,1.9,38.43,0.039999999,224.78,-0.759952493502667,-0.649978620893855,493.527011
89.980003,0,7,0,4.02,2.0599999,0.2,2.2,4.96,0.079999998,0.80000001,0,5.6999998,0.0099999998,16.700001,0,16.34,0.079999998,23.02,0.22,22.92,0.20999999,162.42,0.37,165.28999,0.079999998,49.990002,0.0099999998,0,0,2.8199999,0.039999999,162.42,0.253926929601671,-0.967223404608815,-6.37899989
-1.01,0,15,0.02,994.35999,36.939999,994.72998,37.009998,40.27,0.28,40.849998,0.22,60.080002,0.52999997,57.380001,0.13,59.880001,0.18000001,54.330002,0.17,56,0.1,186.56,0.22,188.08,0.1,50.009998,0.0099999998,9.4399996,0.34999999,31.450001,0.059999999,186.56,-0.140555639910411,-0.990072781208218,91.6420011
-1.01,0,16.969999,0.090000004,1645.87,108.51,1647.9399,108.71,40.41,1.1900001,34.360001,0.66000003,60.209999,1.2,64.959999,1.58,71.410004,0.28,50.349998,4.77,58.360001,0.74000001,275.09,0.75,264.38,0.079999998,50,0.0099999998,15.68,1.04,34.759998,0.050000001,275.09,-0.995193276491914,-0.0979302937057196,663.620011
-1,0,28.01,0.13,947.40997,33.060001,948.02002,33.110001,44.209999,0.38999999,42.27,0.30000001,62.59,0.56999999,58.139999,0.15000001,59.84,0.13,54.650002,0.11,55.950001,0.050000001,59.669998,0.25999999,63.080002,0.059999999,50.009998,0.0099999998,9,0.31999999,35.299999,0,59.669998,0.891639561574269,0.452745946680526,53.8569989
91.970001,0,18.030001,0,5.0999999,7.23,3.29,8.6099997,39.5,0.11,30.870001,0.13,51.98,0.19,41.470001,0.19,46.790001,0.13,26.43,0.12,49.759998,0.87,266.97,0.079999998,276.20999,0.16,50,0.0099999998,0,0.059999999,26.309999,0.090000004,266.97,-0.994132118266867,0.108172692627265,-3.00199989
-0.82999998,0.62,18,0,1772.4,177.14,1774.42,177.48,39.52,0.76999998,37.25,0.43000001,60.939999,0.80000001,69.019997,1.38,71.620003,1.2,56.849998,0.46000001,58.889999,0.52999997,237.17999,1.14,232,0.1,50.009998,0.0099999998,16.889999,1.7,35.380001,0.039999999,237.17999,-0.788010753606722,-0.615661475325658,1147.576
-1.01,0,17,0,1674.01,43.59,1676.1899,43.669998,40.630001,0.25,38.630001,0.22,58.470001,0.47,61.490002,0.47999999,69.279999,0.28,48.939999,0.19,55.93,0.090000004,141.56,0.44,141.96001,0.1,49.990002,0.0099999998,15.96,0.41999999,32.82,0.02,141.56,0.616211323076889,-0.787580856364494,662.85
-1,0,22.32,0.41,1634.23,33.43,1635.58,33.470001,45.689999,0.47,40.580002,0.27000001,63.75,0.61000001,61.259998,0.69,69.099998,0.28,47.799999,1.29,56.560001,0.40000001,259,2.1400001,265,0.15000001,49.990002,0.0099999998,15.57,0.31999999,35.919998,0.07,259,-0.996194698091746,-0.0871557427476582,612.041
-1,0,28,0.02,1438.71,45.540001,1440.09,45.619999,42.23,0.75,40.580002,0.40000001,59.25,1.02,59.720001,0.81,66.199997,0.79000002,49.709999,0.41999999,55.299999,0.38999999,23.030001,0.46000001,19.360001,0.15000001,50.009998,0.0099999998,13.69,0.44,39.5,0.039999999,23.030001,0.331502573819504,0.943454314501261,398.464989
-1.01,0,13,0,1629.8101,142.42999,1631.62,142.72,38.740002,0.98000002,36.09,0.61000001,59.259998,1,59.48,0.41999999,68.599998,0.62,45.290001,1.4,55.919998,0.41999999,36.200001,1.12,33.34,0.090000004,49.990002,0.0099999998,15.53,1.37,31,0.02,36.200001,0.549606187771938,0.835423867484522,643.061011
-1,0,29,0.059999999,1192.98,73.269997,1193.71,73.379997,43.529999,0.81999999,42.549999,0.49000001,60.07,0.92000002,57.139999,0.88999999,63.419998,0.56999999,49.279999,0.54000002,55.400002,0.56,214,0.47999999,215.85001,0.039999999,49.98,0.0099999998,11.34,0.69999999,39.049999,0.090000004,214,-0.585665380334464,-0.810552936135381,202.808
-1,0,18,0,1487.52,154.08,1489.0699,154.37,45.02,0.27000001,42.220001,0.090000004,64.080002,0.52999997,61.450001,1.02,67.190002,0.93000001,49.439999,0.43000001,55.950001,0.31999999,243.64,0.090000004,259.35999,0.090000004,49.990002,0.0099999998,14.16,1.48,35.880001,0.0099999998,243.64,-0.982806655130002,-0.184637695588351,453.652011
-0.77999997,0.61000001,20,0.0099999998,1793.1899,89.559998,1795.27,89.720001,35.709999,0.67000002,34.990002,0.28999999,62,0.75,63.209999,0.70999998,71.010002,0.47,46.139999,0.34,55.869999,0.28999999,237.05,0.33000001,230.28,0.090000004,50.009998,0.0099999998,17.09,0.86000001,36.700001,0.050000001,237.05,-0.769176536145494,-0.639036349704162,1393.206
-1,0,30,0.0099999998,926.40997,0.47,926.96002,0.44,41.59,0.25999999,40.91,0.11,59.25,0.49000001,58.189999,0.050000001,59.720001,0.039999999,55.84,0.13,57.279999,0.050000001,42.779999,1.23,48.23,0.029999999,50.009998,0.0099999998,8.8000002,0.0099999998,38.52,0.02,42.779999,0.745824893063998,0.666142048579787,30.548
38.040001,14.8,29,0,278.17999,11.92,277.42001,11.93,45.049999,0.25,44.900002,0.079999998,63.259998,0.34999999,47.57,0.44999999,48.349998,0.44,45.57,0.22,48.119999,0.22,159.12,0.47999999,159.53999,0.22,49.990002,0.0099999998,2.6199999,0.11,33.400002,0.12,159.12,0.349553538943369,-0.936916390833337,-2.79300011
41.52,11.97,21,0,158.38,386.01001,157.74001,386.64001,42.369999,0.33000001,41.130001,0.33000001,62,0.44999999,52.889999,0.41,54.080002,0.19,51.200001,0.38,53.34,0.039999999,339.12,0.22,331.07001,0.079999998,50.009998,0.0099999998,1.5,3.6600001,30.58,0.039999999,339.12,-0.483740556387965,0.875211445369325,-3.431
-1,0,35,0,1096.29,206.86,1096.75,207.14,44.169998,0.23999999,44.310001,0.12,59.84,0.57999998,62.82,1.92,66.379997,2,50.82,0.54000002,57.560001,0.61000001,185.46001,0.66000003,187.12,0.22,49.970001,0.0099999998,10.42,1.98,42.560001,0.090000004,185.46001,-0.123947858395001,-0.992288732375458,148.522989
-0.60000002,0.85000002,7.0500002,0.19,1797.7,7.5900002,1799.76,7.6100001,28.809999,0.88999999,31.190001,0.11,60.490002,0.56999999,71.07,0.30000001,71.839996,0.19,41.98,0.58999997,52.310001,0.13,49.369999,0.66000003,53.349998,0.039999999,49.98,0.0099999998,17.139999,0.079999998,29.110001,0.039999999,49.369999,0.802296844372794,0.59692526626828,1616.34111
44.98,0,18.969999,0.0099999998,131.59,11.76,130.8,11.77,38.009998,0.050000001,40.34,0.18000001,56.900002,0.33000001,45.220001,0.25999999,46.779999,0.28999999,45.41,0.20999999,47.509998,0.18000001,8.7600002,0.25,352.32999,0.23999999,50,0.0099999998,1.24,0.11,27.07,0.050000001,8.7600002,-0.133467462456871,0.991053195577979,-2.73799989
92.410004,0,3.1099999,0.28999999,4.3000002,1.91,0.27000001,1.9400001,0.5,0.0099999998,-0.68000001,0.029999999,-2.3,0.0099999998,-3.2,0.039999999,-2.7,0.039999999,-4.6399999,0.029999999,-2.1500001,0.059999999,63.639999,0.15000001,58.98,0.18000001,50.009998,0.0099999998,0,0,-3.9000001,0,63.639999,0.856987466280539,0.515337251358818,-4.95999989
44.98,0,8.1999998,0,140.21001,15.07,138.35001,15.09,27.809999,0.12,19.540001,0.13,34.380001,0.23,34.540001,0.12,35.709999,0.11,35.400002,0.20999999,36.790001,0.12,69.120003,0.19,63.209999,0.14,50.009998,0.0099999998,1.3099999,0.14,17.23,0.050000001,69.120003,0.892664489966371,0.450721763789013,-3.07900011
-1.01,0,18,0.059999999,1710.95,36.18,1712.85,36.25,42.75,0.51999998,36.98,0.28,63.599998,0.54000002,61.080002,1.2,69.629997,0.13,47.700001,2.1199999,55.669998,0.50999999,28.51,2.05,36.779999,0.1,49.98,0.0099999998,16.309999,0.34999999,34.560001,0.090000004,28.51,0.598744040070669,0.800940431293023,711.811011
-1.01,0,11,0,1050.8,48.900002,1051.54,49.009998,36.439999,1.01,36.23,0.66000003,57.580002,1.23,56.860001,0.16,60.669998,0.30000001,53.5,0.16,55.610001,0.079999998,244.73,1.47,236.41,0.090000004,50,0.0099999998,9.9899998,0.47,27.360001,0.039999999,244.73,-0.833017813069363,-0.553246168634845,121.155
-1,0,18,0,1797.72,18.219999,1800.04,18.26,46.830002,0.56,41.34,0.41,64.68,1.03,69.629997,0.99000001,73.519997,0.81999999,53.669998,0.81,59.389999,0.41,121.81,0.31999999,117.11,0.14,50.009998,0.0099999998,17.139999,0.18000001,34.099998,0.090000004,121.81,0.890133283467595,-0.45570027173922,1053.977011
-1,0,14,0,1455.1,94.089996,1456.46,94.269997,44.669998,0.52999997,39.189999,0.33000001,63.060001,0.64999998,66.330002,0.38999999,70.089996,0.25999999,57.549999,0.23999999,59.560001,0.23,13.15,0.31,17.75,0.07,50.009998,0.0099999998,13.85,0.89999998,31.879999,0.079999998,13.15,0.304864299028011,0.952395799643278,436.920989
-1.01,0,12,0,1203.99,27.51,1205.09,27.58,38.240002,1.04,37.889999,0.64999998,57.73,1.23,61.490002,0.11,66.690002,0.090000004,56.619999,0.20999999,58.740002,0.059999999,208.50999,1.36,211.07001,0.039999999,49.98,0.0099999998,11.45,0.25999999,29.610001,0.090000004,208.50999,-0.516085067178749,-0.856537333357459,210.53
-0.69999999,0.70999998,18,0,1797.27,10.41,1799.4399,10.44,39.599998,0.67000002,34.889999,0.19,64.879997,1.1799999,66.919998,0.46000001,70.900002,0.19,48.75,0.74000001,56.150002,0.23,52.66,0.54000002,49.860001,0.050000001,50,0.0099999998,17.129999,0.1,35.310001,0.02,52.66,0.764471542674487,0.644657475285046,1466.004
-1,0,22,0,962.45001,9.1099997,963.19,9.1300001,43.349998,0.5,43.68,0.14,64.019997,0.47,53.23,0.14,54.52,0.090000004,46.470001,0.14,47.959999,0.079999998,52.66,1.99,48.810001,0.090000004,49.98,0.0099999998,9.1400003,0.090000004,29.219999,0.039999999,52.66,0.752529871927486,0.658558115777796,77.8369978
-1.01,0,15,0,1546.09,127.49,1547.66,127.74,42.380001,0.52999997,39.200001,0.28999999,61.310001,0.58999997,63.029999,0.98000002,67.239998,1.04,54.720001,0.37,56.540001,0.44,305.10001,0.61000001,296.07999,0.079999998,50.009998,0.0099999998,14.72,1.22,33.630001,0.039999999,305.10001,-0.898181165516119,0.43962551553806,522.094011
44.98,0,14.1,0.19,107.73,7.9099998,106.47,7.9000001,37.950001,0.17,34.299999,0.14,54.150002,0.12,48.209999,0.47999999,49.939999,0.50999999,48,0.23,49.490002,0.19,175.59,0.07,177.03,0.050000001,49.990002,0.0099999998,1.01,0.07,26.620001,0.090000004,175.59,0.0518130678910622,-0.998656800905955,-1.979
-1,0,28,0,1349.91,85.010002,1350.9,85.160004,43.209999,0.79000002,41.889999,0.49000001,59.970001,0.99000001,61.779999,2.0999999,67.410004,1.22,49.48,2.28,57.700001,1.08,298.51001,0.63,283.67999,0.090000004,50,0.0099999998,12.84,0.81,39.32,0.079999998,298.51001,-0.971631774191521,0.236498827441992,323.170011
-1,0,21,0,1670.97,30.1,1672.86,30.139999,42.490002,0.60000002,40.099998,0.27000001,59.810001,0.68000001,67.25,0.69,70.989998,0.60000002,56.73,0.41999999,58.889999,0.33000001,8.7600002,0.56999999,358.07001,0.02,49.990002,0.0099999998,15.92,0.28999999,34.34,0.090000004,8.7600002,-0.0336783102951969,0.999432724807258,657.734978
-1.01,0,8.1899996,0.36000001,1117.27,44,1117.73,44.07,42.41,0.19,34.75,0.16,62.119999,0.41,53.290001,0.11,55.869999,0.079999998,45.52,0.090000004,47.040001,0.079999998,206.32001,0.1,202.03999,0,50.009998,0.0099999998,10.62,0.41999999,22.719999,0.090000004,206.32001,-0.375253636736889,-0.926922169394895,156.014011
-1,0,31.030001,0.18000001,926.94,0.40000001,927.15997,0.33000001,42.529999,0.51999998,43.099998,0.34999999,59.82,0.69,58.209999,0.14,59.02,0.12,55.98,0.11,57.48,0.090000004,227.17,0.19,233.37,0,49.990002,0.0099999998,8.8000002,0.0099999998,38.57,0.07,227.17,-0.802505182542383,-0.596645147464232,9.27400022
-1,0,24.07,0.20999999,1297.1801,81.57,1297.86,81.68,41.139999,0.75,39.98,0.43000001,59.049999,1.02,62.049999,0.31999999,66.260002,0.27000001,56.889999,0.16,58.630001,0.11,290.82999,1.2,281.17999,0.029999999,50,0.0099999998,12.34,0.77999997,35.450001,0.029999999,290.82999,-0.981022930004104,0.193891750227188,278.597989
-1,0,26,0,1783.02,57.41,1784.91,57.52,41.889999,0.51999998,41.349998,0.07,61.639999,0.60000002,65.370003,0.31,70.370003,0.16,49.57,0.18000001,55.869999,0.11,254.61,0.34999999,254.94,0.039999999,49.990002,0.0099999998,17,0.55000001,39.82,0.02,254.61,-0.96565426204032,-0.259830418164165,967.670989
44.990002,0,33.400002,0.40000001,146.46001,6.98,145.75999,6.98,47.91,0.07,48.360001,0.059999999,57.540001,0.18000001,51.040001,0.14,51.360001,0.11,50.66,0.079999998,51.52,0.090000004,34,0.079999998,45.950001,0.69,49.990002,0.0099999998,1.38,0.07,36.200001,0,34,0.718733334859293,0.695285835726602,-1.957
-1.01,0,18,0,1392.83,52.52,1393.88,52.619999,45.779999,0.41999999,42.470001,0.25999999,63.139999,0.72000003,64.870003,0.12,67.860001,0.17,57.259998,0.11,58.889999,0.12,2.1700001,0.15000001,3.4100001,0.11,49.98,0.0099999998,13.25,0.5,33.400002,0,2.1700001,0.0594806001312466,0.998229461701079,359.349
-1,0,26,0,1171.5601,53.400002,1172.27,53.48,44.16,0.5,41.860001,0.22,60.27,0.56999999,63.900002,0.16,66.839996,0.15000001,58.209999,0.14,59.720001,0.11,297.42001,0.46000001,310.37,0.079999998,50.009998,0.0099999998,11.14,0.50999999,36.799999,0.0099999998,297.42001,-0.761877557917846,0.647721071713079,193.117
-1,0,31,0,970.58002,13.96,970.84003,13.96,41.939999,0.79000002,41.389999,0.51999998,60.689999,0.88,60.299999,0.16,62.349998,0.079999998,56.93,0.16,58.779999,0.1,55.950001,0.55000001,70.470001,0.059999999,49.990002,0.0099999998,9.2200003,0.13,38.779999,0.050000001,55.950001,0.94246658685677,0.334300362935116,81.5219967
-0.56999999,1.79,21.18,0.44999999,1016.26,361.76999,1016.56,362.32001,41.049999,0.23999999,41.41,0.2,57.919998,0.41,55.869999,0.73000002,57.880001,0.37,54.27,0.40000001,56.060001,0.22,165.71001,1.08,168.07001,0.28999999,49.990002,0.0099999998,9.6499996,3.4400001,31.91,0.090000004,165.71001,0.206716332450536,-0.978400918794642,83.502
-0.91000003,0.41999999,8.5500002,0.41,1796.6899,9.3900003,1798.74,9.4200001,29.91,1.17,32.48,0.28,61.290001,0.60000002,68.449997,0.54000002,71.650002,0.17,33.75,2.6300001,50.220001,0.19,72.949997,0.81,68.68,0.0099999998,50.009998,0.0099999998,17.129999,0.090000004,29.4,0.1,72.949997,0.931564372226576,0.36357642992651,1343.772
-1.01,0,16.059999,0.22,930.07001,9.6400003,930.82001,9.6599998,38.869999,1.04,41.240002,0.73000002,61.5,1.14,56.470001,0.19,59.279999,0.1,53.540001,0.23,55.830002,0.11,194.25,0.81,194.60001,0.050000001,49.98,0.0099999998,8.8299999,0.090000004,29.700001,0.1,194.25,-0.252069527140222,-0.967709126487554,50.502
-1,0,23,0,1673.7,68.169998,1675.3101,68.269997,43.59,0.47999999,38.84,0.15000001,62.34,0.5,65.589996,0.51999998,70.5,0.38999999,50.830002,0.19,56.939999,0.18000001,218.39,0.25999999,210.47,0.1,50,0.02,15.95,0.64999998,38.48,0.039999999,218.39,-0.507087145435631,-0.861894788784538,668.459978
-1,0,27.84,0.19,926.71997,0.88,927.01001,0.86000001,39.580002,0.5,40.279999,0.31999999,59.029999,0.75999999,52.880001,0.19,53.560001,0.36000001,49.290001,0.14,50.57,0.059999999,164.61,1.1,166.31,0.050000001,50.009998,0.0099999998,8.8000002,0.0099999998,33.490002,0.059999999,164.61,0.23666857514934,-0.971590441254329,29.69
-0.31,1.29,18,0,1797.91,9.0100002,1800.22,9.04,35.43,0.69,31.43,0.2,61.509998,1.49,71.669998,0.56999999,71.529999,0.23999999,43.98,0.58999997,51.75,0.41999999,238.41,0.72000003,244.97,0.07,49.98,0.0099999998,17.139999,0.090000004,36.849998,0.039999999,238.41,-0.906086380407658,-0.423092745435027,1642.906
44.98,0,12,0.1,130.05,32.490002,128.64999,32.57,18.290001,0.16,17.42,0.15000001,29.639999,0.090000004,34.52,1.1,30.450001,0.5,25.99,0.70999998,26.76,0.5,189.85001,0.1,188.82001,0.029999999,50.02,0.0099999998,1.22,0.31,15.57,0.0099999998,189.85001,-0.153330956206018,-0.988174892348995,-2.958
44.98,0,14,0,103.19,6.23,101.53,6.2199998,43.060001,0.079999998,42.599998,0.079999998,62.18,0.20999999,48.650002,0.19,50.779999,0.20999999,50.27,0.1,51.919998,0.14,58.150002,0.029999999,54.619999,0,50.040001,0.0099999998,0.95999998,0.059999999,26.83,0.07,58.150002,0.81532994323367,0.578996618009623,-2.958
-0.88999999,0.44,22,0.039999999,1737.67,56.720001,1739.39,56.810001,39.310001,0.44999999,37.310001,0.44999999,61.759998,0.66000003,70.129997,1,72.959999,0.47999999,54.139999,0.55000001,59.220001,0.47,194.13,1.64,211.74001,0.059999999,50.02,0.0099999998,16.559999,0.54000002,38.07,0.079999998,194.13,-0.526065649607129,-0.850443961883104,1022.418
44.990002,0,31,0,108.19,17.870001,107.35,17.9,43.84,0.18000001,45.389999,0.1,61.549999,0.23999999,51.139999,0.22,52.720001,0.23999999,51.23,0.16,54.049999,0.14,140.46001,0.029999999,136.25999,0.18000001,49.990002,0.0099999998,1.02,0.17,36.02,0.1,140.46001,0.691387095052554,-0.722484522183548,-5.31200011
-1,0,25,0,1183.62,16.74,1184.67,16.77,47.07,0.28,42.41,0.18000001,64.949997,0.55000001,61.279999,0.079999998,64.830002,0.07,54.66,0.15000001,56.009998,0.079999998,48.27,1.6900001,49.73,0.039999999,50,0.0099999998,11.25,0.16,33.709999,0.039999999,48.27,0.763006883471911,0.646390358664547,195.910989
-1,0,28.959999,0.18000001,926.42999,0.43000001,927.09998,0.41,39.720001,0.25,37.580002,0.31,53.59,0.69,52.939999,0.090000004,52.82,0.12,48.959999,0.079999998,49.98,0.07,134.98,0.11,127.66,0.17,49.990002,0.0099999998,8.8000002,0.0099999998,33.09,0.039999999,134.98,0.79165026652909,-0.610974512974494,25.312
-1,0,27.030001,0.16,1045.0699,106.27,1045.48,106.42,43.16,0.88,42.23,0.56,61.509998,0.97000003,59.720001,0.2,62.48,0.56,54.720001,0.14,56.57,0.1,226.07001,0.63,237.89,0.02,49.98,0.0099999998,9.9300003,1.01,35.27,0.029999999,226.07001,-0.847029161931673,-0.531546422090608,121.122
-1,0,34,0.02,1354.61,34.919998,1355.5699,34.98,44.310001,0.54000002,43.630001,0.28,59.459999,0.75999999,64.519997,0.12,67.209999,0.15000001,56.610001,0.14,57.880001,0.19,210.71001,0.73000002,219.25,0.27000001,49.98,0.0099999998,12.89,0.33000001,39.450001,0.07,210.71001,-0.632705328562516,-0.774392644082186,322.862011
-0.99000001,0.1,24.040001,0.41999999,1798.23,9.1400003,1800.0699,9.1700001,36.34,0.83999997,36.939999,0.23999999,62.669998,0.82999998,67.339996,0.74000001,71.169998,0.13,50.009998,0.40000001,57.27,0.16,39.490002,0.94,35.189999,0.029999999,50.009998,0.0099999998,17.139999,0.090000004,39.299999,0.039999999,39.490002,0.576289674437908,0.817245502365262,1361.988
-1.01,0,16,0.0099999998,1517.54,57.419998,1518.9399,57.529999,45.099998,0.62,43.560001,0.17,63.790001,0.68000001,61.619999,2.29,68.75,0.72000003,48,4.2800002,57.450001,0.94,207.42,3.04,204.59,0.050000001,50.02,0.02,14.45,0.55000001,34.290001,0.14,207.42,-0.416122094283079,-0.909308749902619,479.667
-1,0,27.57,0.41999999,926.90002,20.629999,927.34998,20.67,46.419998,0.34,43.419998,0.31999999,63.57,0.67000002,60.709999,0.46000001,62.169998,0.63,57.700001,0.1,59.07,0.079999998,243.64,0.22,234.83,0.039999999,50.02,0.0099999998,8.8000002,0.2,37.810001,0.039999999,243.64,-0.817446605563845,-0.576004381104994,18.976
-1,0,26,0,1754.4,73.410004,1755.39,73.510002,44.450001,0.69999999,42.59,0.28,64.639999,0.77999997,67.360001,0.57999998,70.330002,0.28999999,51.060001,0.23999999,57.16,0.20999999,86.160004,0.41,67.07,0.16,50,0.0099999998,16.709999,0.69999999,40.099998,0.079999998,86.160004,0.92098153447708,0.389606228328352,1087.988989
-1,0,18,0,1002.56,74.970001,1003.37,75.129997,34.220001,0.31999999,30.530001,0.27000001,50.959999,0.57999998,49.740002,0.62,50.599998,0.95999998,43.040001,0.15000001,44.5,0.14,86.68,0.16,74.040001,0.079999998,50.02,0.0099999998,9.5299997,0.72000003,24.76,0.1,86.68,0.961453897644136,0.27496618465713,91.7739956
-1,0,20.99,0.14,1040.41,100.46,1040.8101,100.63,43.91,0.44,42.41,0.25999999,62.73,0.52999997,58.599998,0.22,60.740002,0.49000001,54.130001,0.11,55.720001,0.090000004,291.92999,0.17,291.04999,0.13,49.990002,0.0099999998,9.8800001,0.95999998,32.200001,0.090000004,291.92999,-0.933267398712344,0.359182352713347,115.545
9.0900002,3.1500001,16,0,1759.47,27.77,1761.6801,27.84,29.02,0.16,36.18,0.11,73.709999,0.31999999,74.370003,0.079999998,73.849998,0.059999999,39.459999,0.44999999,52.349998,0.11,173.39,0.1,182.78999,0.039999999,50,0.0099999998,16.77,0.27000001,32,0.059999999,173.39,-0.0486752701695731,-0.998814656517374,2121.67
-1,0,23,0.029999999,1798.5,0.95999998,1799.96,0.94999999,42.360001,0.60000002,38.810001,0.19,64.419998,0.76999998,68.129997,0.11,71.949997,0.059999999,51.439999,0.17,58.279999,0.1,273.26999,0.46000001,269.54001,0.029999999,50.02,0.0099999998,17.139999,0.02,37.82,0.029999999,273.26999,-0.999967773051309,-0.00802825378309594,1018.282
-1,0,14.45,0.41999999,928.27002,1.09,928.90997,1.08,41.509998,0.28999999,43.720001,0.23999999,61.68,0.5,46.900002,0.13,45.599998,0.28,40.369999,0.1,42.16,0.090000004,50.57,0.1,80.510002,0.1,49.950001,0.0099999998,8.8100004,0.02,23.389999,0.050000001,50.57,0.986314398511783,0.164875429607747,22.6059989
10.21,18.549999,16,0.0099999998,748.41998,339.59,748.38,340.22,38.98,0.14,35.049999,0.25,51.549999,0.40000001,40.119999,0.31999999,40.209999,0.1,38.740002,0.11,40,0.059999999,35.099998,0.050000001,32.59,0.039999999,50.009998,0.0099999998,7.0900002,3.23,22.290001,0.0099999998,35.099998,0.53862374112047,0.842546417416506,29.261
-1.01,0,20,0,1580.77,131.61,1582.58,131.85001,46.860001,0.62,39.439999,0.50999999,64.720001,0.74000001,68.389999,0.74000001,71.120003,0.47,57.66,0.5,58.959999,0.46000001,228.45,0.44,252.39999,0.090000004,49.990002,0.0099999998,15.06,1.26,36.720001,0.1,228.45,-0.953190615019431,-0.302370057113595,553.444011
